SSID,MAC Address,PHY Type,RSSI,Signal Quality,Average Signal Quality,Frequency,Channel,Information Size,Elements Count,Company,Router Model,Router Name,Security,Cipher,Maximum Speed,Channel Width,Channels Range,BSS Type,WPS Support,First Detection,Last Detection,Detection Count,Start Time,Minimum Signal Quality,Maximum Signal Quality,802.11 Standards,Connected,Stations Count,Channel Utilization,Country Code,Description,MAC Group
,00-27-E3-27-B4-49,802.11g/n,-85,26,26.0,"2,462",11,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,144 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 11:34:00,14/03/2025 11:34:00,1,18/07/2023 09:39:49,26,26,802.11d/e/i/r,No,0,21.2%,FR,,1
,84-B2-61-08-E9-36,802.11n/ac,-77,46,46.0,"5,240",48,246,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,42 - 50,Infrastructure,No,14/03/2025 11:34:00,14/03/2025 11:34:00,1,26/02/2025 10:30:08,46,46,802.11d/e/i/r,No,23,3.9%,FR,,2
,84-B2-61-08-E9-39,802.11g/n,-82,33,33.0,"2,437",6,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 11:34:00,14/03/2025 11:34:00,1,18/07/2023 09:36:10,33,33,802.11d/e/i/r,No,0,56.5%,FR,,2
,84-B2-61-15-36-34,802.11g/n,-88,20,20.0,"2,412",1,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 11:34:00,14/03/2025 11:34:00,1,18/07/2023 09:37:38,20,20,802.11d/e/i/r,No,1,73.7%,FR,,5
,B2-A3-BC-6C-08-53,802.11n/ac/ax,-71,65,65.0,"5,220",44,369,24,,,,WPA2-PSK + WPA3-Personal,CCMP,867 Mbps,80 MHz,34 - 50,Infrastructure,No,14/03/2025 11:34:00,14/03/2025 11:34:00,1,,65,65,802.11d/h/i,No,,,FR,,
,5C-5A-C7-27-33-24,802.11g/n,-87,22,22.0,"2,437",6,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 11:34:00,14/03/2025 11:34:00,1,18/07/2023 09:21:59,22,22,802.11d/e/h/i/r,No,3,18.8%,FR,,7
,A6-3D-4F-30-F1-61,802.11g/n,-92,13,13.0,"2,437",6,206,17,,,,WPA2-PSK,CCMP,144 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 11:34:00,14/03/2025 11:34:00,1,,13,13,802.11d/h/i,No,,,FR,,
,5C-5A-C7-28-72-04,802.11g/n,-88,20,20.0,"2,462",11,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 11:34:00,14/03/2025 11:34:00,1,18/07/2023 09:25:25,20,20,802.11d/e/h/i/r,No,4,43.9%,FR,,8
,5C-5A-C7-0C-55-E4,802.11g/n,-65,80,80.0,"2,462",11,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 11:34:00,14/03/2025 11:34:00,1,18/07/2023 09:12:38,80,80,802.11d/e/h/i/r,No,7,34.9%,FR,,3
,84-B2-61-15-36-3B,802.11n/ac,-84,29,29.0,"5,200",40,246,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 11:34:00,14/03/2025 11:34:00,1,18/07/2023 09:37:21,29,29,802.11d/e/i/r,No,26,3.9%,FR,,5
,84-B2-61-1F-B6-B9,802.11g/n,-88,20,20.0,"2,412",1,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 11:34:00,14/03/2025 11:34:00,1,18/03/2024 19:14:05,20,20,802.11d/e/i/r,No,3,45.1%,FR,,6
eduroam,84-B2-61-15-36-3E,802.11n/ac,-82,33,33.0,"5,200",40,233,19,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 11:34:00,14/03/2025 11:34:00,1,18/07/2023 09:37:21,33,33,802.11d/e/i/r,No,27,14.1%,FR,,5
eduroam,5C-5A-C7-0C-55-EE,802.11n/ac,-71,65,65.0,"5,320",64,269,19,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,1300 Mbps,40 MHz,58 - 66,Infrastructure,No,14/03/2025 11:34:00,14/03/2025 11:34:00,1,18/07/2023 09:12:47,65,65,802.11d/e/h/i/r,No,12,3.9%,FR,,3
