SSID,MAC Address,PHY Type,RSSI,Signal Quality,Average Signal Quality,Frequency,Channel,Information Size,Elements Count,Company,Router Model,Router Name,Security,Cipher,Maximum Speed,Channel Width,Channels Range,BSS Type,WPS Support,First Detection,Last Detection,Detection Count,Start Time,Minimum Signal Quality,Maximum Signal Quality,802.11 Standards,Connected,Stations Count,Channel Utilization,Country Code,Description,MAC Group
,5C-5A-C7-0C-55-EB,802.11n/ac,-55,85,85.0,"5,320",64,288,21,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,58 - 66,Infrastructure,No,14/03/2025 11:59:02,14/03/2025 11:59:02,1,18/07/2023 09:12:47,85,85,802.11d/e/h/i/r,No,7,0.8%,FR,,1
,84-B2-61-08-E9-39,802.11g/n,-76,50,50.0,"2,437",6,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 11:59:02,14/03/2025 11:59:02,1,18/07/2023 09:36:10,50,50,802.11d/e/i/r,No,0,54.5%,FR,,2
,84-B2-61-15-03-49,802.11g/n,-71,65,65.0,"2,412",1,221,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 11:59:02,14/03/2025 11:59:02,1,18/07/2023 09:32:19,65,65,802.11d/e/i/r,No,4,54.9%,FR,,5
,E4-AA-5D-3E-E7-54,802.11g/n,-81,35,35.0,"2,412",1,221,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 11:59:02,14/03/2025 11:59:02,1,18/07/2023 09:43:00,35,35,802.11d/e/i/r,No,3,72.5%,FR,,4
,E4-AA-5D-3E-CE-E9,802.11g/n,-88,20,20.0,"2,412",1,221,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 11:59:02,14/03/2025 11:59:02,1,18/07/2023 09:32:55,20,20,802.11d/e/i/r,No,3,77.6%,FR,,3
,84-B2-61-08-E9-36,802.11n/ac,-62,81,81.0,"5,240",48,246,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,42 - 50,Infrastructure,No,14/03/2025 11:59:02,14/03/2025 11:59:02,1,26/02/2025 10:30:08,81,81,802.11d/e/i/r,No,6,2.0%,FR,,2
,5C-5A-C7-0C-55-E4,802.11g/n,-59,83,83.0,"2,462",11,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 11:59:02,14/03/2025 11:59:02,1,18/07/2023 09:12:38,83,83,802.11d/e/h/i/r,No,8,31.8%,FR,,1
eduroam,84-B2-61-15-03-42,802.11g/n,-71,65,65.0,"2,412",1,199,17,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 11:59:02,14/03/2025 11:59:02,1,18/07/2023 09:32:19,65,65,802.11d/e/i/r,No,4,54.5%,FR,,5
eduroam,84-B2-61-08-E9-3D,802.11n/ac,-64,80,80.0,"5,240",48,224,18,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,1300 Mbps,40 MHz,42 - 50,Infrastructure,No,14/03/2025 11:59:02,14/03/2025 11:59:02,1,26/02/2025 10:30:08,80,80,802.11d/e/i/r,No,6,2.0%,FR,,2
eduroam,84-B2-61-08-E9-32,802.11g/n,-79,40,40.0,"2,437",6,199,17,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 11:59:02,14/03/2025 11:59:02,1,18/07/2023 09:36:10,40,40,802.11d/e/i/r,No,0,54.5%,FR,,2
eduroam,5C-5A-C7-0C-55-E1,802.11g/n,-58,83,83.0,"2,462",11,195,17,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 11:59:02,14/03/2025 11:59:02,1,18/07/2023 09:12:38,83,83,802.11d/e/h/i/r,No,8,31.8%,FR,,1
eduroam,5C-5A-C7-0C-55-EE,802.11n/ac,-57,84,84.0,"5,320",64,269,19,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,1300 Mbps,40 MHz,58 - 66,Infrastructure,No,14/03/2025 11:59:02,14/03/2025 11:59:02,1,18/07/2023 09:12:47,84,84,802.11d/e/h/i/r,No,7,0.8%,FR,,1
eduroam,E4-AA-5D-3E-E7-51,802.11g/n,-81,35,35.0,"2,412",1,199,17,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 11:59:02,14/03/2025 11:59:02,1,18/07/2023 09:43:00,35,35,802.11d/e/i/r,No,3,72.5%,FR,,4
eduroam,E4-AA-5D-3E-CE-E2,802.11g/n,-88,20,20.0,"2,412",1,205,18,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 11:59:02,14/03/2025 11:59:02,1,18/07/2023 09:32:55,20,20,802.11d/e/i/r,No,2,63.9%,FR,,3
OPPO A9 2020,9E-16-4B-28-28-A1,802.11g/n/ac,-78,43,43.0,"2,437",6,173,13,,,,WPA2-PSK,CCMP,390 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 11:59:02,14/03/2025 11:59:02,1,02/02/2025 20:18:25,43,43,802.11i/y,No,,,,,
