SSID,MAC Address,PHY Type,RSSI,Signal Quality,Average Signal Quality,Frequency,Channel,Information Size,Elements Count,Company,Router Model,Router Name,Security,Cipher,Maximum Speed,Channel Width,Channels Range,BSS Type,WPS Support,First Detection,Last Detection,Detection Count,Start Time,Minimum Signal Quality,Maximum Signal Quality,802.11 Standards,Connected,Stations Count,Channel Utilization,Country Code,Description,MAC Group
,84-B2-61-08-E9-39,802.11g/n,-73,60,60.0,"2,437",6,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 11:16:30,14/03/2025 11:16:30,1,18/07/2023 09:36:10,60,60,802.11d/e/i/r,No,0,58.4%,FR,,3
,84-B2-61-08-E9-36,802.11n/ac,-63,81,81.0,"5,240",48,246,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,42 - 50,Infrastructure,No,14/03/2025 11:16:30,14/03/2025 11:16:30,1,26/02/2025 10:30:08,81,81,802.11d/e/i/r,No,26,2.0%,FR,,3
,A6-3D-4F-30-F1-61,802.11g/n,-88,20,20.0,"2,437",6,206,17,,,,WPA2-PSK,CCMP,144 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 11:16:30,14/03/2025 11:16:30,1,,20,20,802.11d/h/i,No,,,FR,,
,E4-AA-5D-3E-E7-54,802.11g/n,-86,24,24.0,"2,412",1,221,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 11:16:30,14/03/2025 11:16:30,1,18/07/2023 09:43:00,24,24,802.11d/e/i/r,No,5,54.5%,FR,,1
,5C-5A-C7-0C-55-E4,802.11g/n,-73,60,60.0,"2,462",11,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 11:16:30,14/03/2025 11:16:30,1,18/07/2023 09:12:38,60,60,802.11d/e/h/i/r,No,7,38.8%,FR,,2
,5C-5A-C7-0C-55-EB,802.11n/ac,-58,83,83.0,"5,200",40,288,21,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 11:16:30,14/03/2025 11:16:30,1,18/07/2023 09:12:47,83,83,802.11d/e/h/i/r,No,5,53.7%,FR,,2
AndroidAPFD0C,46-D1-BE-F4-11-E9,802.11g/n,-93,11,11.0,"2,437",6,170,13,,,,WPA2-PSK,CCMP,144 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 11:16:30,14/03/2025 11:16:30,1,14/03/2025 10:02:35,11,11,802.11i,No,,,,,
eduroam,E4-AA-5D-3E-E7-5E,802.11n/ac,-83,31,31.0,"5,200",40,233,19,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 11:16:30,14/03/2025 11:16:30,1,12/03/2025 08:12:21,31,31,802.11d/e/i/r,No,98,40.4%,FR,,1
eduroam,5C-5A-C7-0C-55-E1,802.11g/n,-72,62,62.0,"2,462",11,195,17,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 11:16:30,14/03/2025 11:16:30,1,18/07/2023 09:12:38,62,62,802.11d/e/h/i/r,No,7,38.8%,FR,,2
eduroam,84-B2-61-08-E9-3D,802.11n/ac,-64,80,80.0,"5,240",48,224,18,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,1300 Mbps,40 MHz,42 - 50,Infrastructure,No,14/03/2025 11:16:30,14/03/2025 11:16:30,1,26/02/2025 10:30:08,80,80,802.11d/e/i/r,No,27,3.5%,FR,,3
