SSID,MAC Address,PHY Type,RSSI,Signal Quality,Average Signal Quality,Frequency,Channel,Information Size,Elements Count,Company,Router Model,Router Name,Security,Cipher,Maximum Speed,Channel Width,Channels Range,BSS Type,WPS Support,First Detection,Last Detection,Detection Count,Start Time,Minimum Signal Quality,Maximum Signal Quality,802.11 Standards,Connected,Stations Count,Channel Utilization,Country Code,Description,MAC Group
,84-B2-61-15-36-3B,802.11n/ac,-79,40,40.0,"5,200",40,246,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 17:31:18,14/03/2025 17:31:18,1,18/07/2023 09:37:21,40,40,802.11d/e/i/r,No,6,1.6%,FR,,1
,5C-5A-C7-0C-55-EB,802.11n/ac,-41,93,93.0,"5,320",64,288,21,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,58 - 66,Infrastructure,No,14/03/2025 17:31:18,14/03/2025 17:31:18,1,18/07/2023 09:12:47,93,93,802.11d/e/h/i/r,No,1,3.9%,FR,,6
,5C-5A-C7-27-30-A9,802.11g/n,-89,18,18.0,"2,412",1,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 17:31:18,14/03/2025 17:31:18,1,18/03/2024 19:11:39,18,18,802.11d/e/h/i/r,No,7,78.8%,FR,,4
,5C-5A-C7-28-87-04,802.11g/n,-81,35,35.0,"2,412",1,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 17:31:18,14/03/2025 17:31:18,1,18/07/2023 09:11:42,35,35,802.11d/e/h/i/r,No,10,47.8%,FR,,3
,7E-3B-E5-8D-4A-23,802.11n/ac/ax,-83,31,31.0,"5,220",44,362,23,,,,WPA2-PSK,CCMP,433 Mbps,80 MHz,34 - 50,Infrastructure,No,14/03/2025 17:31:18,14/03/2025 17:31:18,1,,31,31,802.11d/h/i,No,,,FR,,
,5C-5A-C7-28-72-04,802.11g/n,-86,24,24.0,"2,462",11,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 17:31:18,14/03/2025 17:31:18,1,18/07/2023 09:25:25,24,24,802.11d/e/h/i/r,No,5,40.8%,FR,,3
,5C-5A-C7-28-87-0B,802.11n/ac,-85,26,26.0,"5,260",52,288,21,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,50 - 58,Infrastructure,No,14/03/2025 17:31:18,14/03/2025 17:31:18,1,18/07/2023 09:11:51,26,26,802.11d/e/h/i/r,No,12,3.9%,FR,,3
,84-B2-61-15-36-34,802.11g/n,-88,20,20.0,"2,412",1,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 17:31:18,14/03/2025 17:31:18,1,18/07/2023 09:37:38,20,20,802.11d/e/i/r,No,0,51.4%,FR,,1
,84-B2-61-15-03-49,802.11g/n,-87,22,22.0,"2,437",6,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 17:31:18,14/03/2025 17:31:18,1,18/07/2023 09:32:19,22,22,802.11d/e/i/r,No,0,15.3%,FR,,2
,84-B2-61-08-E9-36,802.11n/ac,-57,84,84.0,"5,240",48,246,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,42 - 50,Infrastructure,No,14/03/2025 17:31:18,14/03/2025 17:31:18,1,26/02/2025 10:30:08,84,84,802.11d/e/i/r,No,16,2.0%,FR,,7
