SSID,MAC Address,PHY Type,RSSI,Signal Quality,Average Signal Quality,Frequency,Channel,Information Size,Elements Count,Company,Router Model,Router Name,Security,Cipher,Maximum Speed,Channel Width,Channels Range,BSS Type,WPS Support,First Detection,Last Detection,Detection Count,Start Time,Minimum Signal Quality,Maximum Signal Quality,802.11 Standards,Connected,Stations Count,Channel Utilization,Country Code,Description,MAC Group
,84-B2-61-08-E9-39,802.11g/n,-71,65,65.0,"2,437",6,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 16:01:49,14/03/2025 16:01:49,1,18/07/2023 09:36:10,65,65,802.11d/e/i/r,No,0,51.4%,FR,,2
,84-B2-61-08-E9-36,802.11n/ac,-61,82,82.0,"5,240",48,246,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,42 - 50,Infrastructure,No,14/03/2025 16:01:49,14/03/2025 16:01:49,1,26/02/2025 10:30:08,82,82,802.11d/e/i/r,No,7,11.0%,FR,,2
,5C-5A-C7-0C-55-E4,802.11g/n,-68,72,72.0,"2,462",11,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 16:01:49,14/03/2025 16:01:49,1,18/07/2023 09:12:38,72,72,802.11d/e/h/i/r,No,5,32.9%,FR,,3
,E4-AA-5D-3E-E7-54,802.11g/n,-84,29,29.0,"2,412",1,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 16:01:49,14/03/2025 16:01:49,1,18/07/2023 09:43:00,29,29,802.11d/e/i/r,No,1,56.5%,FR,,4
,E4-AA-5D-3E-E7-5B,802.11n/ac,-85,26,26.0,"5,200",40,246,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 16:01:49,14/03/2025 16:01:49,1,12/03/2025 08:12:21,26,26,802.11d/e/i/r,No,4,25.9%,FR,,4
dlinkCapsec,14-D6-4D-33-03-02,802.11g/n,-91,14,14.0,"2,437",6,316,18,D-Link International,,,WPA-PSK + WPA2-PSK,TKIP+CCMP,130 Mbps,20 MHz,4 - 8,Infrastructure,Configured,14/03/2025 16:01:49,14/03/2025 16:01:49,1,14/03/2025 15:25:05,14,14,802.11i,No,,,,,
eduroam,5C-5A-C7-28-87-01,802.11g/n,-89,18,18.0,"2,412",1,195,17,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 16:01:49,14/03/2025 16:01:49,1,18/07/2023 09:11:43,18,18,802.11d/e/h/i/r,No,11,55.7%,FR,,5
eduroam,84-B2-61-08-E9-3D,802.11n/ac,-57,84,84.0,"5,240",48,224,18,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,1300 Mbps,40 MHz,42 - 50,Infrastructure,No,14/03/2025 16:01:49,14/03/2025 16:01:49,1,26/02/2025 10:30:08,84,84,802.11d/e/i/r,No,7,21.6%,FR,,2
eduroam,E4-AA-5D-3E-E7-51,802.11g/n,-88,20,20.0,"2,412",1,208,18,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 16:01:49,14/03/2025 16:01:49,1,18/07/2023 09:43:00,20,20,802.11d/e/i/r,No,1,53.7%,FR,,4
eduroam,84-B2-61-08-E9-32,802.11g/n,-66,78,78.0,"2,437",6,199,17,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 16:01:49,14/03/2025 16:01:49,1,18/07/2023 09:36:10,78,78,802.11d/e/i/r,No,0,50.2%,FR,,2
