SSID,MAC Address,PHY Type,RSSI,Signal Quality,Average Signal Quality,Frequency,Channel,Information Size,Elements Count,Company,Router Model,Router Name,Security,Cipher,Maximum Speed,Channel Width,Channels Range,BSS Type,WPS Support,First Detection,Last Detection,Detection Count,Start Time,Minimum Signal Quality,Maximum Signal Quality,802.11 Standards,Connected,Stations Count,Channel Utilization,Country Code,Description,MAC Group
,84-B2-61-08-E9-39,802.11g/n,-65,80,80.0,"2,437",6,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 15:38:34,14/03/2025 15:38:34,1,18/07/2023 09:36:10,80,80,802.11d/e/i/r,No,0,48.2%,FR,,1
,5C-5A-C7-28-87-04,802.11g/n,-88,20,20.0,"2,412",1,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 15:38:34,14/03/2025 15:38:34,1,18/07/2023 09:11:43,20,20,802.11d/e/h/i/r,No,12,57.6%,FR,,2
,E4-AA-5D-3E-E7-54,802.11g/n,-73,60,60.0,"2,412",1,221,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 15:38:34,14/03/2025 15:38:34,1,18/07/2023 09:43:00,60,60,802.11d/e/i/r,No,2,54.9%,FR,,3
,E4-AA-5D-3E-E7-5B,802.11n/ac,-80,38,38.0,"5,200",40,246,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 15:38:34,14/03/2025 15:38:34,1,12/03/2025 08:12:21,38,38,802.11d/e/i/r,No,23,5.9%,FR,,3
,E4-AA-5D-3E-CE-E9,802.11g/n,-83,31,31.0,"2,412",1,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 15:38:34,14/03/2025 15:38:34,1,18/07/2023 09:32:55,31,31,802.11d/e/i/r,No,0,32.9%,FR,,4
,5C-5A-C7-0C-55-EB,802.11n/ac,-70,67,67.0,"5,320",64,288,21,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,58 - 66,Infrastructure,No,14/03/2025 15:38:34,14/03/2025 15:38:34,1,18/07/2023 09:12:47,67,67,802.11d/e/h/i/r,No,1,0.8%,FR,,6
,84-B2-61-08-E9-36,802.11n/ac,-53,86,86.0,"5,240",48,243,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,42 - 50,Infrastructure,No,14/03/2025 15:38:34,14/03/2025 15:38:34,1,26/02/2025 10:30:08,86,86,802.11d/e/i/r,No,1,0.0%,FR,,1
,5C-5A-C7-0C-55-E4,802.11g/n,-72,62,62.0,"2,462",11,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 15:38:34,14/03/2025 15:38:34,1,18/07/2023 09:12:38,62,62,802.11d/e/h/i/r,No,5,42.7%,FR,,6
,84-B2-61-15-03-49,802.11g/n,-90,16,16.0,"2,437",6,221,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 15:38:34,14/03/2025 15:38:34,1,18/07/2023 09:32:19,16,16,802.11d/e/i/r,No,2,16.1%,FR,,5
eduroam,E4-AA-5D-3E-CE-E2,802.11g/n,-84,29,29.0,"2,412",1,199,17,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 15:38:34,14/03/2025 15:38:34,1,18/07/2023 09:32:55,29,29,802.11d/e/i/r,No,0,30.6%,FR,,4
