SSID,MAC Address,PHY Type,RSSI,Signal Quality,Average Signal Quality,Frequency,Channel,Information Size,Elements Count,Company,Router Model,Router Name,Security,Cipher,Maximum Speed,Channel Width,Channels Range,BSS Type,WPS Support,First Detection,Last Detection,Detection Count,Start Time,Minimum Signal Quality,Maximum Signal Quality,802.11 Standards,Connected,Stations Count,Channel Utilization,Country Code,Description,MAC Group
,00-27-E3-27-B4-49,802.11g/n,-85,26,26.0,"2,462",11,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,144 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 11:22:55,14/03/2025 11:22:55,1,18/07/2023 09:39:49,26,26,802.11d/e/i/r,No,0,24.3%,FR,,1
,84-B2-61-08-E9-36,802.11n/ac,-77,46,46.0,"5,240",48,246,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,42 - 50,Infrastructure,No,14/03/2025 11:22:55,14/03/2025 11:22:55,1,26/02/2025 10:30:08,46,46,802.11d/e/i/r,No,27,4.7%,FR,,5
,B2-A3-BC-6C-08-53,802.11n/ac/ax,-65,80,80.0,"5,220",44,369,24,,,,WPA2-PSK + WPA3-Personal,CCMP,867 Mbps,80 MHz,34 - 50,Infrastructure,No,14/03/2025 11:22:55,14/03/2025 11:22:55,1,,80,80,802.11d/h/i,No,,,FR,,
,5C-5A-C7-27-30-A9,802.11g/n,-87,22,22.0,"2,412",1,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 11:22:55,14/03/2025 11:22:55,1,18/03/2024 19:11:39,22,22,802.11d/e/h/i/r,No,7,54.9%,FR,,6
,5C-5A-C7-0C-55-EB,802.11n/ac,-69,70,70.0,"5,200",40,288,21,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 11:22:55,14/03/2025 11:22:55,1,18/07/2023 09:12:47,70,70,802.11d/e/h/i/r,No,7,33.7%,FR,,3
,84-B2-61-1F-B6-B9,802.11g/n,-85,26,26.0,"2,412",1,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 11:22:55,14/03/2025 11:22:55,1,18/03/2024 19:14:05,26,26,802.11d/e/i/r,No,4,35.7%,FR,,4
,5C-5A-C7-0C-55-E4,802.11g/n,-71,65,65.0,"2,462",11,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 11:22:55,14/03/2025 11:22:55,1,18/07/2023 09:12:38,65,65,802.11d/e/h/i/r,No,8,36.9%,FR,,3
,84-B2-61-08-E9-39,802.11g/n,-85,26,26.0,"2,437",6,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 11:22:55,14/03/2025 11:22:55,1,18/07/2023 09:36:10,26,26,802.11d/e/i/r,No,1,66.3%,FR,,5
dlinkCapsec,14-D6-4D-33-03-02,802.11g/n,-88,20,20.0,"2,437",6,316,18,D-Link International,,,WPA-PSK + WPA2-PSK,TKIP+CCMP,130 Mbps,20 MHz,4 - 8,Infrastructure,Configured,14/03/2025 11:22:55,14/03/2025 11:22:55,1,19/12/2024 15:03:02,20,20,802.11i,No,,,,,
eduroam,5C-5A-C7-0C-55-E1,802.11g/n,-72,62,62.0,"2,462",11,201,18,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 11:22:55,14/03/2025 11:22:55,1,18/07/2023 09:12:38,62,62,802.11d/e/h/i/r,No,8,31.0%,FR,,3
