SSID,MAC Address,PHY Type,RSSI,Signal Quality,Average Signal Quality,Frequency,Channel,Information Size,Elements Count,Company,Router Model,Router Name,Security,Cipher,Maximum Speed,Channel Width,Channels Range,BSS Type,WPS Support,First Detection,Last Detection,Detection Count,Start Time,Minimum Signal Quality,Maximum Signal Quality,802.11 Standards,Connected,Stations Count,Channel Utilization,Country Code,Description,MAC Group
,84-B2-61-15-36-3B,802.11n/ac,-84,29,29.0,"5,200",40,246,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 17:41:20,14/03/2025 17:41:20,1,18/07/2023 09:37:21,29,29,802.11d/e/i/r,No,6,1.2%,FR,,1
,84-B2-61-15-36-34,802.11g/n,-86,24,24.0,"2,412",1,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 17:41:20,14/03/2025 17:41:20,1,18/07/2023 09:37:38,24,24,802.11d/e/i/r,No,0,48.6%,FR,,1
,5C-5A-C7-27-30-A9,802.11g/n,-90,16,16.0,"2,412",1,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 17:41:20,14/03/2025 17:41:20,1,18/03/2024 19:11:39,16,16,802.11d/e/h/i/r,No,7,51.0%,FR,,5
,5C-5A-C7-28-87-04,802.11g/n,-81,35,35.0,"2,412",1,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 17:41:20,14/03/2025 17:41:20,1,18/07/2023 09:11:43,35,35,802.11d/e/h/i/r,No,10,47.8%,FR,,3
,5C-5A-C7-28-72-0B,802.11n/ac,-84,29,29.0,"5,260",52,288,21,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,50 - 58,Infrastructure,No,14/03/2025 17:41:20,14/03/2025 17:41:20,1,18/07/2023 09:21:05,29,29,802.11d/e/h/i/r,No,18,6.7%,FR,,3
,84-B2-61-15-03-49,802.11g/n,-76,50,50.0,"2,437",6,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 17:41:20,14/03/2025 17:41:20,1,18/07/2023 09:32:19,50,50,802.11d/e/i/r,No,0,14.1%,FR,,2
,5C-5A-C7-28-72-04,802.11g/n,-88,20,20.0,"2,462",11,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 17:41:20,14/03/2025 17:41:20,1,18/07/2023 09:25:25,20,20,802.11d/e/h/i/r,No,7,91.0%,FR,,3
,84-B2-61-08-E9-39,802.11g/n,-72,62,62.0,"2,437",6,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 17:41:20,14/03/2025 17:41:20,1,18/07/2023 09:36:10,62,62,802.11d/e/i/r,No,0,49.8%,FR,,8
,5C-5A-C7-36-31-49,802.11g/n,-90,16,16.0,"2,437",6,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 17:41:20,14/03/2025 17:41:20,1,18/07/2023 09:15:14,16,16,802.11d/e/h/i/r,No,15,14.9%,FR,,7
,7E-3B-E5-8D-4A-23,802.11n/ac/ax,-86,24,24.0,"5,220",44,362,23,,,,WPA2-PSK,CCMP,867 Mbps,80 MHz,34 - 50,Infrastructure,No,14/03/2025 17:41:20,14/03/2025 17:41:20,1,,24,24,802.11d/h/i,No,,,FR,,
,5C-5A-C7-28-87-0B,802.11n/ac,-84,29,29.0,"5,260",52,288,21,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,50 - 58,Infrastructure,No,14/03/2025 17:41:20,14/03/2025 17:41:20,1,18/07/2023 09:11:51,29,29,802.11d/e/h/i/r,No,11,33.7%,FR,,3
,84-B2-61-08-E9-36,802.11n/ac,-67,75,75.0,"5,240",48,246,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,42 - 50,Infrastructure,No,14/03/2025 17:41:20,14/03/2025 17:41:20,1,26/02/2025 10:30:08,75,75,802.11d/e/i/r,No,15,6.3%,FR,,8
,5C-5A-C7-0C-55-E4,802.11g/n,-57,84,84.0,"2,462",11,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 17:41:20,14/03/2025 17:41:20,1,18/07/2023 09:12:38,84,84,802.11d/e/h/i/r,No,5,65.9%,FR,,4
,5C-5A-C7-0C-55-EB,802.11n/ac,-49,88,88.0,"5,320",64,288,21,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,58 - 66,Infrastructure,No,14/03/2025 17:41:20,14/03/2025 17:41:20,1,18/07/2023 09:12:47,88,88,802.11d/e/h/i/r,No,1,0.8%,FR,,4
