SSID,MAC Address,PHY Type,RSSI,Signal Quality,Average Signal Quality,Frequency,Channel,Information Size,Elements Count,Company,Router Model,Router Name,Security,Cipher,Maximum Speed,Channel Width,Channels Range,BSS Type,WPS Support,First Detection,Last Detection,Detection Count,Start Time,Minimum Signal Quality,Maximum Signal Quality,802.11 Standards,Connected,Stations Count,Channel Utilization,Country Code,Description,MAC Group
,00-27-E3-27-B4-49,802.11g/n,-84,29,29.0,"2,462",11,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,144 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 11:32:02,14/03/2025 11:32:02,1,18/07/2023 09:39:49,29,29,802.11d/e/i/r,No,0,25.1%,FR,,1
,84-B2-61-08-E9-36,802.11n/ac,-72,62,62.0,"5,240",48,246,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,42 - 50,Infrastructure,No,14/03/2025 11:32:02,14/03/2025 11:32:02,1,26/02/2025 10:30:08,62,62,802.11d/e/i/r,No,24,7.8%,FR,,2
,84-B2-61-08-E9-39,802.11g/n,-83,31,31.0,"2,437",6,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 11:32:02,14/03/2025 11:32:02,1,18/07/2023 09:36:10,31,31,802.11d/e/i/r,No,0,54.5%,FR,,2
,5C-5A-C7-27-30-A9,802.11g/n,-86,24,24.0,"2,412",1,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 11:32:02,14/03/2025 11:32:02,1,18/03/2024 19:11:39,24,24,802.11d/e/h/i/r,No,8,56.9%,FR,,7
,B2-A3-BC-6C-08-53,802.11n/ac/ax,-67,75,75.0,"5,220",44,369,24,,,,WPA2-PSK + WPA3-Personal,CCMP,867 Mbps,80 MHz,34 - 50,Infrastructure,No,14/03/2025 11:32:02,14/03/2025 11:32:02,1,,75,75,802.11d/h/i,No,,,FR,,
,A6-3D-4F-30-F1-61,802.11g/n,-95,8,8.0,"2,437",6,206,17,,,,WPA2-PSK,CCMP,144 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 11:32:02,14/03/2025 11:32:02,1,,8,8,802.11d/h/i,No,,,FR,,
,5C-5A-C7-0C-55-E4,802.11g/n,-78,43,43.0,"2,462",11,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 11:32:02,14/03/2025 11:32:02,1,18/07/2023 09:12:38,43,43,802.11d/e/h/i/r,No,10,37.6%,FR,,3
,5C-5A-C7-28-72-04,802.11g/n,-87,22,22.0,"2,462",11,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 11:32:02,14/03/2025 11:32:02,1,18/07/2023 09:25:25,22,22,802.11d/e/h/i/r,No,4,45.9%,FR,,8
,84-B2-61-15-36-3B,802.11n/ac,-82,33,33.0,"5,200",40,246,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 11:32:02,14/03/2025 11:32:02,1,18/07/2023 09:37:21,33,33,802.11d/e/i/r,No,27,5.5%,FR,,6
,5C-5A-C7-27-33-24,802.11g/n,-88,20,20.0,"2,437",6,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 11:32:02,14/03/2025 11:32:02,1,18/07/2023 09:21:59,20,20,802.11d/e/h/i/r,No,3,20.8%,FR,,4
dlinkCapsec,14-D6-4D-33-03-02,802.11g/n,-90,16,16.0,"2,437",6,316,18,D-Link International,,,WPA-PSK + WPA2-PSK,TKIP+CCMP,130 Mbps,20 MHz,4 - 8,Infrastructure,Configured,14/03/2025 11:32:02,14/03/2025 11:32:02,1,19/12/2024 15:03:02,16,16,802.11i,No,,,,,
