SSID,MAC Address,PHY Type,RSSI,Signal Quality,Average Signal Quality,Frequency,Channel,Information Size,Elements Count,Company,Router Model,Router Name,Security,Cipher,Maximum Speed,Channel Width,Channels Range,BSS Type,WPS Support,First Detection,Last Detection,Detection Count,Start Time,Minimum Signal Quality,Maximum Signal Quality,802.11 Standards,Connected,Stations Count,Channel Utilization,Country Code,Description,MAC Group
,5C-5A-C7-0C-55-E4,802.11g/n,-62,81,81.0,"2,462",11,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 11:15:15,14/03/2025 11:15:15,1,18/07/2023 09:12:38,81,81,802.11d/e/h/i/r,No,8,31.8%,FR,,2
,E4-AA-5D-3E-E7-54,802.11g/n,-85,26,26.0,"2,412",1,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 11:15:16,14/03/2025 11:15:16,1,18/07/2023 09:43:00,26,26,802.11d/e/i/r,No,5,54.9%,FR,,1
,A6-3D-4F-30-F1-61,802.11g/n,-93,11,11.0,"2,437",6,206,17,,,,WPA2-PSK,CCMP,144 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 11:15:15,14/03/2025 11:15:15,1,,11,11,802.11d/h/i,No,,,FR,,
,84-B2-61-08-E9-39,802.11g/n,-66,78,78.0,"2,437",6,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 11:15:15,14/03/2025 11:15:15,1,18/07/2023 09:36:10,78,78,802.11d/e/i/r,No,0,62.4%,FR,,3
,84-B2-61-08-E9-36,802.11n/ac,-60,82,82.0,"5,240",48,246,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,42 - 50,Infrastructure,No,14/03/2025 11:15:16,14/03/2025 11:15:16,1,26/02/2025 10:30:08,82,82,802.11d/e/i/r,No,25,2.7%,FR,,3
,5C-5A-C7-0C-55-EB,802.11n/ac,-62,81,81.0,"5,200",40,288,21,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 11:15:15,14/03/2025 11:15:15,1,18/07/2023 09:12:47,81,81,802.11d/e/h/i/r,No,5,29.8%,FR,,2
AndroidAPFD0C,46-D1-BE-F4-11-E9,802.11g/n,-92,13,13.0,"2,462",11,170,13,,,,WPA2-PSK,CCMP,144 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 11:15:16,14/03/2025 11:15:16,1,14/03/2025 10:02:35,13,13,802.11i,No,,,,,
eduroam,5C-5A-C7-28-72-01,802.11g/n,-89,18,18.0,"2,462",11,201,18,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 11:15:16,14/03/2025 11:15:16,1,18/07/2023 09:25:25,18,18,802.11d/e/h/i/r,No,4,48.6%,FR,,4
eduroam,5C-5A-C7-0C-55-EE,802.11n/ac,-64,80,80.0,"5,200",40,269,19,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 11:15:15,14/03/2025 11:15:15,1,18/07/2023 09:12:47,80,80,802.11d/e/h/i/r,No,6,26.7%,FR,,2
eduroam,E4-AA-5D-3E-E7-5E,802.11n/ac,-83,31,31.0,"5,200",40,233,19,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 11:15:16,14/03/2025 11:15:16,1,12/03/2025 08:12:21,31,31,802.11d/e/i/r,No,98,40.4%,FR,,1
