SSID,MAC Address,PHY Type,RSSI,Signal Quality,Average Signal Quality,Frequency,Channel,Information Size,Elements Count,Company,Router Model,Router Name,Security,Cipher,Maximum Speed,Channel Width,Channels Range,BSS Type,WPS Support,First Detection,Last Detection,Detection Count,Start Time,Minimum Signal Quality,Maximum Signal Quality,802.11 Standards,Connected,Stations Count,Channel Utilization,Country Code,Description,MAC Group
,5C-5A-C7-28-87-04,802.11g/n,-82,33,33.0,"2,412",1,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 15:16:18,14/03/2025 15:16:18,1,18/07/2023 09:11:42,33,33,802.11d/e/h/i/r,No,13,57.6%,FR,,5
,E4-AA-5D-3E-CE-E9,802.11g/n,-80,38,38.0,"2,412",1,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 15:16:18,14/03/2025 15:16:18,1,18/07/2023 09:32:55,38,38,802.11d/e/i/r,No,0,32.9%,FR,,3
,84-B2-61-08-E9-36,802.11n/ac,-66,78,78.0,"5,240",48,243,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,42 - 50,Infrastructure,No,14/03/2025 15:16:18,14/03/2025 15:16:18,1,26/02/2025 10:30:08,78,78,802.11d/e/i/r,No,1,0.0%,FR,,2
,E4-AA-5D-3E-E7-5B,802.11n/ac,-85,26,26.0,"5,200",40,246,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 15:16:18,14/03/2025 15:16:18,1,12/03/2025 08:12:21,26,26,802.11d/e/i/r,No,23,7.8%,FR,,1
,E4-AA-5D-3E-E7-54,802.11g/n,-87,22,22.0,"2,412",1,221,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 15:16:18,14/03/2025 15:16:18,1,18/07/2023 09:43:00,22,22,802.11d/e/i/r,No,2,61.6%,FR,,1
,84-B2-61-08-E9-39,802.11g/n,-80,38,38.0,"2,437",6,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 15:16:18,14/03/2025 15:16:18,1,18/07/2023 09:36:10,38,38,802.11d/e/i/r,No,0,47.5%,FR,,2
,5C-5A-C7-0C-55-EB,802.11n/ac,-81,35,35.0,"5,320",64,288,21,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,58 - 66,Infrastructure,No,14/03/2025 15:16:18,14/03/2025 15:16:18,1,18/07/2023 09:12:47,35,35,802.11d/e/h/i/r,No,2,0.8%,FR,,4
,5C-5A-C7-0C-55-E4,802.11g/n,-74,57,57.0,"2,462",11,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 15:16:18,14/03/2025 15:16:18,1,18/07/2023 09:12:38,57,57,802.11d/e/h/i/r,No,5,38.8%,FR,,4
eduroam,84-B2-61-08-E9-3D,802.11n/ac,-63,81,81.0,"5,240",48,224,18,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,1300 Mbps,40 MHz,42 - 50,Infrastructure,No,14/03/2025 15:16:18,14/03/2025 15:16:18,1,26/02/2025 10:30:08,81,81,802.11d/e/i/r,No,1,0.4%,FR,,2
eduroam,5C-5A-C7-28-87-01,802.11g/n,-82,33,33.0,"2,412",1,201,18,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 15:16:18,14/03/2025 15:16:18,1,18/07/2023 09:11:42,33,33,802.11d/e/h/i/r,No,13,57.6%,FR,,5
