SSID,MAC Address,PHY Type,RSSI,Signal Quality,Average Signal Quality,Frequency,Channel,Information Size,Elements Count,Company,Router Model,Router Name,Security,Cipher,Maximum Speed,Channel Width,Channels Range,BSS Type,WPS Support,First Detection,Last Detection,Detection Count,Start Time,Minimum Signal Quality,Maximum Signal Quality,802.11 Standards,Connected,Stations Count,Channel Utilization,Country Code,Description,MAC Group
,5C-5A-C7-0C-55-EB,802.11n/ac,-57,84,84.0,"5,320",64,288,21,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,58 - 66,Infrastructure,No,14/03/2025 12:04:55,14/03/2025 12:04:55,1,18/07/2023 09:12:47,84,84,802.11d/e/h/i/r,No,16,11.0%,FR,,1
,84-B2-61-08-E9-39,802.11g/n,-73,60,60.0,"2,437",6,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 12:04:55,14/03/2025 12:04:55,1,18/07/2023 09:36:10,60,60,802.11d/e/i/r,No,0,57.6%,FR,,2
,84-B2-61-15-03-49,802.11g/n,-82,33,33.0,"2,412",1,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 12:04:55,14/03/2025 12:04:55,1,18/07/2023 09:32:19,33,33,802.11d/e/i/r,No,1,38.0%,FR,,3
,B6-01-BF-A1-CC-D2,802.11g/n,-76,50,50.0,"2,437",6,206,17,,,,WPA2-PSK,CCMP,144 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 12:04:55,14/03/2025 12:04:55,1,,50,50,802.11d/h/i,No,,,FR,,
,B2-A3-BC-6C-08-53,802.11n/ac/ax,-87,22,22.0,"5,220",44,369,24,,,,WPA2-PSK + WPA3-Personal,CCMP,867 Mbps,80 MHz,34 - 50,Infrastructure,No,14/03/2025 12:04:55,14/03/2025 12:04:55,1,,22,22,802.11d/h/i,No,,,FR,,
,84-B2-61-08-E9-36,802.11n/ac,-68,72,72.0,"5,240",48,243,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,42 - 50,Infrastructure,No,14/03/2025 12:04:55,14/03/2025 12:04:55,1,26/02/2025 10:30:08,72,72,802.11d/e/i/r,No,12,1.6%,FR,,2
,5C-5A-C7-0C-55-E4,802.11g/n,-61,82,82.0,"2,462",11,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 12:04:55,14/03/2025 12:04:55,1,18/07/2023 09:12:38,82,82,802.11d/e/h/i/r,No,9,34.9%,FR,,1
Chribrosaurus,66-93-C7-FC-20-76,802.11g/n/ac,-72,62,62.0,"2,437",6,207,17,,,,WPA2-PSK,CCMP,780 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 12:04:55,14/03/2025 12:04:55,1,09/03/2025 15:52:00,62,62,802.11d/i/y,No,,,FR,,
David-Pixel7,0E-BA-43-7B-52-13,802.11n/ac/ax,-84,29,29.0,"5,805",161,337,20,,,,WPA2-PSK,CCMP,867 Mbps,80 MHz,147 - 163,Infrastructure,No,14/03/2025 12:04:55,14/03/2025 12:04:55,1,14/03/2025 08:15:10,29,29,802.11d/h/i,No,,,FR,,
eduroam,84-B2-61-08-E9-32,802.11g/n,-73,60,60.0,"2,437",6,205,18,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 12:04:55,14/03/2025 12:04:55,1,18/07/2023 09:36:10,60,60,802.11d/e/i/r,No,0,57.6%,FR,,2
